,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
36290,665216186202601911,Honeycomb Hideout,5607925,Nicole,Bronx,Wakefield,40.8921055,-73.85613339999999,Entire home/apt,111,3,1,2022-07-15,0.55,1,298,1,,
36298,665404376363855660,Lovely 2 bedroom in Landmark Townhouse,466989452,Zoraida,Bronx,Longwood,40.81587022591657,-73.9005229855053,Entire home/apt,181,1,1,2022-08-20,1.0,3,339,1,,
36311,666211588862291966,Mamba Hotel,348034609,Pankaj,Bronx,Wakefield,40.90110759958864,-73.85836690081464,Private room,186,1,2,2022-08-15,1.15,6,365,2,,
36324,665578275287918016,Beautiful studio apartment in the Bronx NY,451612407,Nathanial,Bronx,Claremont Village,40.83763353808413,-73.90215480741954,Entire home/apt,117,1,2,2022-09-04,2.0,1,361,2,,
36335,665725530258522789,Lovely 1 bedroom in Landmark Townhouse,466989452,Zoraida,Bronx,Longwood,40.81376356009394,-73.89934823897191,Entire home/apt,136,1,2,2022-07-11,0.98,3,360,2,,
36349,664274069003353854,Large 3-bedroom home w/private backyard space,75009670,Jonnice,Bronx,Wakefield,40.89479642420832,-73.85126307606697,Entire home/apt,279,2,3,2022-09-03,3.0,1,352,3,,
36401,666928089924200608,Fordham Fortress 1 bed condo in bx,208955740,Out Of The Box,Bronx,Belmont,40.85420926636627,-73.8940516863742,Entire home/apt,120,30,0,,,1,365,0,,
36419,669528091207981461,Cozy 2 bedroom,460132111,Scott,Bronx,Wakefield,40.887570991899246,-73.86437775585068,Entire home/apt,150,1,8,2022-09-05,4.53,2,349,8,,
36427,668205245067674442,Keila's place,459136924,Marisol,Bronx,Mott Haven,40.811997441923474,-73.92178063991453,Private room,60,1,13,2022-08-31,7.36,3,122,13,,
36431,669567528424806086,Zen Full Bedroom Rental In The Bronx.,348962683,Jeremy,Bronx,Allerton,40.858528,-73.86907599999999,Private room,85,2,1,2022-07-17,0.57,1,333,1,,
36461,669726309815956918,Lovely Master Suite Room with private bath,12246186,Eduardo,Bronx,Belmont,40.8537734434943,-73.88361549692824,Private room,100,1,5,2022-08-30,4.41,4,59,5,,
36503,670038205957710726,Cat friendly 1 bedroom Condo in the Bronx.,303481918,Mario And Laura,Bronx,Longwood,40.81983218124581,-73.91009523753456,Entire home/apt,158,2,1,2022-08-28,1.0,1,361,1,,
36510,668784032759232580,SpareRoom,464797341,Brian,Bronx,Mount Hope,40.8449810074406,-73.90559013854838,Private room,51,1,5,2022-08-17,2.78,2,345,5,,
36553,670113209169345300,Lindo apartamento de renta en el Bronx,459915744,Isainer,Bronx,Mount Hope,40.846555389129335,-73.91098111867905,Entire home/apt,124,365,0,,,2,365,0,,
36562,669434958503706800,Marisol room in Bronx near everything,331296136,Dorka,Bronx,Fordham,40.85410359906915,-73.90023957925027,Private room,100,1,2,2022-09-05,2.0,1,361,2,,
36579,670797178397299587,5K sqft Huge Luxury 3 bedroom apartment +parking,371098672,Tayyab,Bronx,Pelham Gardens,40.86208090292229,-73.83511667454502,Entire home/apt,185,2,19,2022-09-04,10.75,1,292,19,,
36588,672584509447841012,NYC 1 Bedroom & Convertible Living Room Uptown/Bx,9808458,Zain,Bronx,Kingsbridge,40.87241078782004,-73.89983122756719,Private room,86,30,0,,,1,365,0,,
36600,670948105037268791,Lovely 1-bedroom rental unit with backyard.,24020783,Paul,Bronx,Mott Haven,40.8071415,-73.92267509999999,Entire home/apt,132,2,7,2022-09-04,5.38,1,213,7,,
36639,670343762862892910,Cozy 1BR share in SoBro,427184,Catherine Sylvie,Bronx,Mott Haven,40.808085588170776,-73.92656611829294,Private room,150,1,1,2022-08-28,1.0,2,56,1,,
36654,671197986220963754,Enhanced 2Bedroom in perfect location,436579802,Kiante,Bronx,Williamsbridge,40.87410095513812,-73.85765333956584,Entire home/apt,134,1,8,2022-09-05,6.0,1,65,8,,
36656,673049180434259056,Lovely 2-Bedroom rental unit in The Bronx,289684726,Manuel,Bronx,Van Nest,40.8419297216702,-73.8721874768986,Entire home/apt,155,2,6,2022-08-29,5.29,1,309,6,,
36657,671249264686530547,"One bedroom available in the bronx, make memories.",142528184,Andrea,Bronx,Wakefield,40.8857908,-73.8510244,Private room,55,1,4,2022-08-08,2.35,1,356,4,,
36677,673171576876246023,Lovely 1 bedroom apartment in the Bronx.,470005375,Delia,Bronx,Longwood,40.8221938,-73.89514129999999,Entire home/apt,93,2,0,,,1,359,0,,
36701,671650608187114753,Lovely Room for Rent on a three Bedroom Apartment,12246186,Eduardo,Bronx,Belmont,40.85547338379368,-73.88539889830508,Private room,70,3,1,2022-08-14,1.0,4,62,1,,
36711,671722495736764978,"Best Rental near Fordham University, Bronx Zoo,",12246186,Eduardo,Bronx,Belmont,40.85393985413892,-73.8853813903259,Private room,80,3,0,,,4,62,0,,
36726,673326995379814353,Cozy Stylish  2 Bedroom Apartment,332905063,Garth,Bronx,Edenwald,40.8820132,-73.8495215,Entire home/apt,145,2,4,2022-09-05,3.08,2,120,4,,
36731,671835588245312613,Cozy private bedroom,97328229,Jaime,Bronx,Tremont,40.84287182210361,-73.89110437733643,Private room,43,30,0,,,6,10,0,,
36875,675891491780659370,Nara's Family/Group Stay Comfy A/C Rooms,445395972,Wonnara,Bronx,Wakefield,40.88607794019819,-73.86206038846862,Entire home/apt,196,2,0,,,5,283,0,,
36880,674641911507626377,Cozy Studio in Cheerful Home.,30267389,Chandraki,Bronx,Wakefield,40.89437873603123,-73.8533300883606,Private room,62,1,4,2022-08-28,3.08,1,347,4,,
36882,677513727130687111,Bronx (apenas mulheres),79182652,Douglas,Bronx,Fordham,40.864489,-73.892826,Shared room,10,1,0,,,2,311,0,,
36884,675966433922593829,Whole apartment 1-bedroom,193651916,Jarrett,Bronx,Mott Haven,40.8079405,-73.91857879999999,Entire home/apt,129,1,4,2022-08-27,3.75,1,328,4,,
36887,675979800914819245,Cheerful 2 Bedroom Home in the Bronx,59795431,Nazeer,Bronx,Williamsbridge,40.88372673524708,-73.86219353375667,Entire home/apt,178,1,1,2022-09-04,1.0,2,359,1,,
36933,676271979409880538,Hermoso apartamento recien renovado en El Bronx.,470849793,Dahiana,Bronx,Soundview,40.82408943224461,-73.87635912943252,Entire home/apt,120,3,11,2022-09-06,8.46,3,265,11,,
36952,676676410338460575,A LOVELY Spacious 2 Bedroom Apartment!,309261899,Dane,Bronx,Morrisania,40.8299282,-73.90536879999999,Private room,150,1,3,2022-09-05,3.0,1,363,3,,
36983,679228031240209812,Harmony Hall- Lovely 1-bedroom,118700852,Joanna,Bronx,Baychester,40.86967574726091,-73.83950795748078,Private room,150,30,0,,,2,365,0,,
37022,677009674377844532,Cheerful  Private 1 Bedroom Apt,461053338,Defkarle,Bronx,Pelham Bay,40.84809550556269,-73.83193284482697,Entire home/apt,72,1,3,2022-08-28,2.81,1,64,3,,
37040,681025139336985246,NYC 2 Bedroom unit w/fast wifi & free parking!,7738881,Diana,Bronx,Longwood,40.81489950020866,-73.90115231198703,Entire home/apt,139,2,5,2022-09-05,5.0,2,310,5,,
37050,679793888125076039,Dream private room,471726877,Affo,Bronx,Allerton,40.86340999999999,-73.8659519,Private room,60,1,5,2022-09-05,3.95,1,354,5,,
37052,679810163377737065,Lovely private room,105120761,Gloria And David,Bronx,Longwood,40.82317700294168,-73.90189781785011,Private room,65,2,1,2022-07-29,0.73,1,314,1,,
37068,678794291818450722,Fully renovated apartment!,471441645,Bushra,Bronx,Van Nest,40.84347910397496,-73.86662408709526,Entire home/apt,95,2,3,2022-09-01,3.0,3,341,3,,
37097,678917705151177183,The Oasis: 1 bedroom unit in the Bronx.,153562499,Lungile P,Bronx,Morrisania,40.82916178026658,-73.90511067841125,Entire home/apt,90,30,0,,,1,365,0,,
37100,678959701313356176,Spacious Room In The Bronx,435891723,Match,Bronx,Concourse Village,40.82042795101654,-73.9255953449741,Private room,65,3,2,2022-08-31,1.87,3,332,2,,
37125,681350411106639386,"Lovely one bedroom Cozy pad, Kitchen & Full bath.",472034285,Ckurfia,Bronx,Fordham,40.86729616035825,-73.88810844379962,Entire home/apt,130,1,5,2022-08-30,5.0,1,347,5,,
37139,681400043417984180,#2 Private Room in Riverdale.,359836729,Christian,Bronx,Kingsbridge,40.88360714321309,-73.89078534662616,Private room,70,3,4,2022-08-27,4.0,2,341,4,,
37143,682780263420260404,Entire Unit: apt - 1 bedroom 1 bathroom...,472437221,Berny,Bronx,Concourse Village,40.83004501759451,-73.91614200878263,Entire home/apt,90,2,4,2022-08-27,4.0,1,288,4,,
37182,684253331704978996,VIP Room in Residential Home,431018108,Nancy,Bronx,Clason Point,40.8074168,-73.8551646,Private room,79,5,1,2022-08-19,1.0,3,358,1,,
37190,683326142665670776,MedRoom 305-12B,267272502,Orfelina,Bronx,Claremont Village,40.84192135981558,-73.9065586771152,Private room,65,14,0,,,28,336,0,,
37202,681942422763550516,"The New York Basement, home of the Yankees!",72497941,Omar,Bronx,Longwood,40.82709721602847,-73.89178219391633,Entire home/apt,95,2,6,2022-09-06,5.62,2,0,6,,
37209,682107201631972285,Entire NYC Apt Close To Subway & Free Parking!,86568314,Chowdhury,Bronx,Parkchester,40.83515218278679,-73.8668053777184,Entire home/apt,144,2,10,2022-09-04,8.11,1,97,10,,
37236,682641202868881015,"A Painters Canvas, Only 25 mins to Time Square.",11941241,Christopher,Bronx,Concourse,40.83541,-73.92266,Entire home/apt,97,5,0,,,1,311,0,,
37250,682698725029735405,ROOM#5 A beautiful private bedroom,124976191,Yanelly,Bronx,Longwood,40.81918003333706,-73.90751009698901,Private room,60,2,3,2022-08-28,2.73,5,355,3,,
37259,685660866794659166,Tea Off Across Ferry Point Golf Course,456132010,Book It,Bronx,Throgs Neck,40.81418936725545,-73.82607271190344,Entire home/apt,180,3,1,2022-08-08,1.0,4,108,1,,
37269,685676699427435848,Heavenly Home,407197368,Flora,Bronx,Claremont Village,40.83791307746032,-73.90088818283728,Private room,78,1,5,2022-09-05,4.69,1,361,5,,
37271,683832772356785161,Studio apartment in beautiful historic Brownstone,51468488,Chris,Bronx,Concourse,40.82005572651892,-73.92726892472815,Private room,110,1,0,,,1,352,0,,
37283,683871859702188780,4/20 friendly big room,445973365,Eddie,Bronx,Highbridge,40.83329929764816,-73.92997730569128,Private room,70,1,0,,,1,87,0,,
37288,686055908096264864,Bright and large private bedroom in condominium,388433334,Max,Bronx,Mott Haven,40.80942,-73.9269,Private room,63,1,1,2022-08-11,1.0,3,311,1,,
37291,683883139828845441,Lovely 2 Bedroom unit with beautiful balcony views,472701399,Jacob,Bronx,Norwood,40.878727939422895,-73.88536787213363,Entire home/apt,77,1,0,,,1,249,0,,
37317,686167351012894994,Cozy basement apartment in private house,473309072,Yari,Bronx,Williamsbridge,40.881203946161314,-73.85335941868787,Entire home/apt,92,3,2,2022-08-28,2.0,1,23,2,,
37321,683996557814541468,Lovely 1 bedroom Casa beauty in the Bronx,459355799,Stella,Bronx,Allerton,40.8683699342761,-73.85338501218668,Entire home/apt,89,1,2,2022-08-14,2.0,1,361,2,,
37326,686221339317385604,Large and bright private bedroom in Prime location,388433334,Max,Bronx,Mott Haven,40.81037,-73.92751,Private room,68,1,0,,,3,301,0,,
37328,686230134012274746,Cozy Studio Apartment,399414325,Jessica,Bronx,Kingsbridge,40.86984606935522,-73.89933167163255,Entire home/apt,60,30,0,,,2,254,0,,
37360,686372978526962057,Room BX #1,424334449,Marcelo A.,Bronx,Schuylerville,40.84234228792921,-73.83482499846112,Private room,73,1,3,2022-09-05,3.0,9,365,3,,
37366,684918328617783376,1-BDR Near Yankee Stadium w Private Entrance,177412704,Marjorie,Bronx,Melrose,40.82298,-73.91561,Entire home/apt,80,30,0,,,1,340,0,,
37369,686417570794395632,Room BX #2,424334449,Marcelo A.,Bronx,Pelham Bay,40.84424578089854,-73.8340411572047,Private room,73,1,1,2022-08-07,0.94,9,333,1,,
37370,686426058732284823,Room BX Master,424334449,Marcelo A.,Bronx,Schuylerville,40.842524269542224,-73.83259104351737,Private room,91,1,2,2022-08-15,2.0,9,365,2,,
37373,684995455544581463,Apartment in the Bronx close to stores and train,473011531,Luis,Bronx,East Morrisania,40.83590339410728,-73.88636941602454,Entire home/apt,104,1,0,,,1,360,0,,
37395,685041986231403478,$1700 Apartment 1 bedrooms in Parkchester,27544156,Monee,Bronx,Parkchester,40.83659120230536,-73.85626984159398,Entire home/apt,57,30,0,,,1,365,0,,
37406,686850958889728569,Arthur Avenue Foodies Paradise,44851966,Joseph,Bronx,Belmont,40.85444,-73.8877,Entire home/apt,171,2,2,2022-08-25,2.0,6,272,2,,
37474,690420444537823249,Brand NEW Garden view Studio with work station,193626078,Arian,Bronx,Clason Point,40.816873759765706,-73.8637814449349,Entire home/apt,156,1,0,,,5,365,0,,
37475,690439691553339190,The Best the Bronx has to offer Luxury Studio,193626078,Arian,Bronx,Clason Point,40.81636840489816,-73.86335626741548,Entire home/apt,167,1,0,,,5,358,0,,
37478,690482804362409474,Modern  1 bedroom apartment for rent in the bronx,403929901,Alexandra,Bronx,Bronxdale,40.85324785260479,-73.86778049168666,Entire home/apt,120,2,0,,,1,70,0,,
37489,689214776801880931,Modern and spacious apartment,60645848,Tito,Bronx,Unionport,40.8259256,-73.8552763,Entire home/apt,201,1,1,2022-08-21,1.0,1,361,1,,
37524,687406725918791602,Private bedroom 3 stops from Grand Central,152202371,Richard,Bronx,Mott Haven,40.809684116349146,-73.92575063253682,Private room,60,1,1,2022-08-13,1.0,1,306,1,,
37536,689812538977323988,Spacious 2 Bdrm Loft-Like Home in BX Little Italy,44851966,Joseph,Bronx,Belmont,40.85233945904827,-73.88656106354647,Entire home/apt,136,2,1,2022-08-25,1.0,6,340,1,,
37556,690565708516988692,Fully Furnished Private Room In A Quiet Home!,193626078,Arian,Bronx,Clason Point,40.81543220499076,-73.86359786230754,Private room,59,4,0,,,5,362,0,,
37557,690582441986486792,Large Private Room with loveseat & comfortable bed,193626078,Arian,Bronx,Clason Point,40.8161154,-73.8643384,Private room,69,3,0,,,5,339,0,,
37561,687741518330461004,Lovely Studio condo in parkchester Bronx,473676042,Latoya,Bronx,Parkchester,40.83873347518035,-73.86125404242217,Entire home/apt,92,1,0,,,1,356,0,,
37569,687857859558042268,Acogedor y confortable apartamento,473696790,Ramona,Bronx,Fordham,40.8661998,-73.8936418,Private room,81,2,3,2022-09-04,3.0,1,351,3,,
37571,687959926587702316,Lovely 3 Bedroom with 2 bath apartment,12246186,Eduardo,Bronx,Belmont,40.85586,-73.88533,Entire home/apt,241,2,1,2022-09-04,1.0,4,62,1,,
37582,690675653300874763,Master Bedroom available,347719349,David,Bronx,Van Nest,40.84750820806804,-73.86455676841577,Private room,143,1,0,,,4,341,0,,
37586,690711462837786917,Nuevo y Acogedor Apartamento en el Bronx.,470849793,Dahiana,Bronx,Soundview,40.82507044147952,-73.87667030096054,Entire home/apt,110,2,3,2022-09-05,3.0,3,292,3,,
37606,688381163574904185,Mt Vernon North/Bronx Perfect for Long term stays,41569775,Ronald,Bronx,Wakefield,40.89574717829335,-73.83964444357086,Entire home/apt,47,2,0,,,1,358,0,,
37628,691161893025139013,Lovely 1 Bedroom unit W/Patio,474492243,Alexandra,Bronx,Baychester,40.87075644052588,-73.84332929111073,Entire home/apt,200,30,0,,,1,365,0,,
37709,693668381967518912,Lovely bedroom for rent in the Northwest Bronx.,450714120,Milly,Bronx,Kingsbridge,40.87283139885197,-73.89995521727433,Private room,63,1,2,2022-08-28,2.0,1,309,2,,
37736,692827672722398702,Coolvibes Private Room the Bronx with music studio,447445259,Roderic,Bronx,Williamsbridge,40.87713711044344,-73.85714301493333,Private room,123,1,0,,,1,365,0,,
37739,691455810112907924,Hermosa habitación en el Bronx,462730900,Smiley,Bronx,Longwood,40.826312847224735,-73.89373997457312,Private room,50,1,2,2022-08-28,2.0,1,283,2,,
37757,692931991563879774,Middle Eastern apartment!,471441645,Bushra,Bronx,Van Nest,40.8440788600767,-73.86752817510165,Entire home/apt,90,2,1,2022-08-27,1.0,3,352,1,,
37799,693446699348340171,Living room with sofa and futon.,347719349,David,Bronx,Van Nest,40.84780498513437,-73.8635117188096,Shared room,82,1,2,2022-08-27,2.0,4,362,2,,
37819,693475300125556037,"2nd floor Apt, 5 minutes away from the train!",4509849,Ines,Bronx,Fordham,40.86887,-73.89505,Entire home/apt,275,2,0,,,1,323,0,,
37936,694930103507598445,JW BNB,341574549,Dave And Luisa,Bronx,Unionport,40.82456640166752,-73.84615872549955,Entire home/apt,210,4,0,,,1,348,0,,
37940,694958372781022948,Lovely close to subway condo in bronx,436580929,Nader,Bronx,Norwood,40.87546149934055,-73.88489381301419,Entire home/apt,109,1,0,,,1,362,0,,
37948,695042851149113483,Modern 3-Bedroom Condo ½ A Block from Subway,357218,Cgb,Bronx,Longwood,40.81755911601324,-73.903137178871,Entire home/apt,200,4,1,2022-08-24,1.0,2,8,1,,
37985,698690204501230734,Hogar de paz,476120458,Arlenny,Bronx,Morris Heights,40.84795184933333,-73.91768930922626,Private room,57,5,1,2022-09-04,1.0,1,75,1,,
37987,695842144607730490,Lovely 1-bedroom Garden Apartment in the Bronx,38013656,Gregory,Bronx,Allerton,40.86756969176956,-73.85341186819228,Entire home/apt,110,2,2,2022-08-29,2.0,2,359,2,,
38003,696035478753139179,Lovely-3 Bedroom Serviced Apartment & free parking,118700852,Joanna,Bronx,Baychester,40.86858,-73.83734,Private room,240,7,0,,,2,365,0,,
38011,698812600923000746,$1300 Apartment 1 bedrooms in Pelham Parkway,91899425,Alan,Bronx,Baychester,40.87593334218744,-73.8379875421904,Entire home/apt,44,30,0,,,1,365,0,,
38033,696353790671001475,Private Apartment hosted by Robinson,475349543,Herbert,Bronx,Mott Haven,40.81382749326042,-73.91534943133593,Private room,135,1,0,,,1,3,0,,
38039,699132303109228274,Bronx Comfy Spot with Private Parking.,309395681,Leidy,Bronx,Williamsbridge,40.87492331285885,-73.8539961640346,Entire home/apt,256,3,1,2022-09-05,1.0,3,174,1,,
38056,696415366159477000,"Beautiful Room in the bronx, Habitacion en bronx",475669556,Jose,Bronx,Concourse,40.824313211043886,-73.92650284607066,Private room,95,15,0,,,1,365,0,,
38085,701569669297198147,Lovely 1-bedroom condo in the Bronx!,227709251,Alisha,Bronx,Morrisania,40.8243129,-73.9116289,Private room,74,1,1,2022-09-06,1.0,1,300,1,,
38092,699385566564456943,Acogedor Apartamento en Bsmt con salida al patio,470849793,Dahiana,Bronx,Soundview,40.82456043675345,-73.8772511871491,Entire home/apt,80,2,0,,,3,293,0,,
38137,702005190750685766,Nice Paradise 2,274452385,Koffi,Bronx,Belmont,40.85532335532185,-73.88953211406812,Entire home/apt,220,1,0,,,2,360,0,,
38178,700702850623136200,Private bedroom in a two-family  home in The Bronx,476553626,Yakima,Bronx,Longwood,40.813948,-73.9061017,Private room,90,2,1,2022-09-04,1.0,2,361,1,,
38202,703475951001654724,Breezy Equipped Studio Loft in Artist's Building,23510890,Linoy,Bronx,Port Morris,40.80933951304883,-73.9298928746823,Entire home/apt,131,1,0,,,1,123,0,,
38252,701044802201091553,compartilhado com uma pessoa (apenas femenino),79182652,Douglas,Bronx,Fordham,40.86472900975878,-73.89384295925929,Shared room,15,1,1,2022-08-28,1.0,2,346,1,,
38264,702718622328299303,The Corner Apartment 10 Beds 2 Baths.,309395681,Leidy,Bronx,Williamsbridge,40.875540007288095,-73.85431435614235,Entire home/apt,280,3,1,2022-09-05,1.0,3,105,1,,
38300,701443674589598725,Lovely one bedroom with a twin size a smart TV,475958828,Jhanae,Bronx,Mott Haven,40.81202134540123,-73.91057554967202,Private room,74,2,0,,,1,63,0,,
38310,703883833819993815,Zona central del bronx  con seguridad y elevador,167598053,Eneroliza,Bronx,Fordham,40.86569140752368,-73.89051385106949,Entire home/apt,160,1,0,,,1,352,0,,
38315,704187120309184131,A private bedroom with two twin beds in the Bronx!,476553626,Yakima,Bronx,Longwood,40.81470729516189,-73.90545582761146,Private room,90,2,0,,,2,355,0,,
38324,702918096149580284,Lovely & Accommodating 3 Beds 1 Bath Bronx Apt.,309395681,Leidy,Bronx,Williamsbridge,40.87391541764119,-73.85586485949193,Entire home/apt,240,3,0,,,3,176,0,,
38346,704255897463350082,Lovely In-law suite apt /small terrace,476666525,Anadis,Bronx,Throgs Neck,40.81736882716218,-73.8197140309196,Entire home/apt,110,2,1,2022-09-06,1.0,1,342,1,,
38357,705208354570673790,Comfortable room in NYC close to transportation,476797648,Casilda,Bronx,Kingsbridge,40.87946249821817,-73.9057716872694,Private room,57,2,2,2022-09-06,2.0,1,75,2,,
38429,708699899591660894,Newly Renovated New York Private apartment,478136688,Araceli,Bronx,Mott Haven,40.813722,-73.9153228,Entire home/apt,155,1,0,,,1,343,0,,
38433,706487852182826405,A studio  apartment,471441645,Bushra,Bronx,Van Nest,40.84682173701672,-73.86826609347813,Entire home/apt,76,1,1,2022-09-03,1.0,3,340,1,,
38436,706519901518811298,Quite Spacious Private Room Near Yankee Stdm,454164649,Andrea,Bronx,Concourse Village,40.83291328833886,-73.90984105925631,Private room,59,2,0,,,3,358,0,,
38445,708863596483115691,Cute Modern 2 Bedroom in the Bronx,326346369,Oumarou,Bronx,Williamsbridge,40.88188686051849,-73.85804820508811,Entire home/apt,120,1,0,,,1,361,0,,
38447,708890468296218112,Quite Spacious Private Room Near Yankee Stdm.,265524694,Emily,Bronx,Concourse Village,40.83403628729303,-73.9116736770304,Private room,71,3,0,,,3,359,0,,
38485,706663771763984635,Private Bedroom/Bathroom Near Yankee Stadium,132134034,Maribel,Bronx,Longwood,40.82583845404811,-73.90676268521138,Private room,80,1,0,,,1,359,0,,
38492,705982958145847356,* Lovely studio with Wi-Fi *,332905063,Garth,Bronx,Edenwald,40.8820132,-73.8495215,Entire home/apt,70,2,1,2022-09-05,1.0,2,79,1,,
38499,709507937713554327,Lovely studio with central air and a queen size bd,239287065,Rhonda,Bronx,Longwood,40.82035284789318,-73.90188028015434,Entire home/apt,85,1,0,,,1,357,0,,
38531,706066765395654135,All White >Shortie< Studio,445395972,Wonnara,Bronx,Wakefield,40.88671261018038,-73.8643123220736,Entire home/apt,79,2,0,,,5,334,0,,
38532,706102338396788985,Lovely Home NY,477004895,Jazmine,Bronx,Claremont Village,40.836858229116906,-73.90098983933201,Entire home/apt,175,30,0,,,1,337,0,,
38563,621819294112625177,"Contemporary, Convenient  & Cozy 1Br - Mt. Vernon",159133628,Gayle,Bronx,Wakefield,40.9166,-73.82581,Entire home/apt,135,3,5,2022-08-13,1.39,1,319,5,,
38575,44699168,⭐️LUXURY STUDIO,291159082,Tiffany,Bronx,Wakefield,40.91189,-73.82873,Entire home/apt,219,90,27,2021-10-28,1.11,1,129,4,,
38578,707831705969198765,Dream Boat NY - Yacht on the Hudson River.,36063879,Marie / Antoni Perez,Bronx,City Island,40.84149136881626,-73.78783852136172,Entire home/apt,350,1,0,,,2,354,0,,
38590,686454008724684883,Luxurious 2 bedroom w/parking & laundry 25min NYC,457425059,Dereca,Bronx,Wakefield,40.90573338294231,-73.84275181570727,Entire home/apt,158,2,4,2022-09-03,4.0,1,350,4,,
38591,707728759029375318,"Lovely 2 Bedroom rental Unit in Mount Vernon, NY",141838603,Mo,Bronx,Wakefield,40.90139175692827,-73.83454998800158,Entire home/apt,125,3,0,,,2,355,0,,
38612,52134681,Lovely Room,103745668,Shernica,Bronx,Wakefield,40.92016,-73.83099,Private room,74,1,0,,,1,0,0,,
38631,43350064,Top bunk bed in shared room- MALE ONLY,265673102,Ricky,Bronx,North Riverdale,40.91708,-73.89957,Shared room,21,3,12,2022-08-20,0.49,6,306,10,,
38643,22360177,Cozy Private room/No Cleaning Fees,163503264,Shaneen,Bronx,Wakefield,40.89964,-73.82992,Private room,49,2,36,2022-08-08,3.24,3,7,36,,
38660,32306673,NYC Home across from Ferry Point Golf Course,242515708,Paul,Bronx,Ferry Point Park,40.81193,-73.8277,Entire home/apt,225,30,19,2020-12-01,0.48,1,236,0,,
38669,603033154431440957,Close to Train-Entire 1-bedroom Unit (Bronx),163503264,Shaneen,Bronx,Wakefield,40.90164,-73.82881,Entire home/apt,82,4,9,2022-08-07,2.41,3,16,9,,
38687,49486986,Cozy 2 Rooms walk up on the 3rd floor,82404193,Bonnie,Bronx,Eastchester,40.90541,-73.81467,Entire home/apt,68,7,6,2022-07-26,0.4,1,67,2,,
38695,673453402230538549,Peaceful Private Room,257033286,Tricia,Bronx,Wakefield,40.91515589224004,-73.82647879421711,Private room,80,2,3,2022-08-25,2.65,1,113,3,,
38702,52011442,cozy studio,274118210,Rudolph,Bronx,Wakefield,40.90226,-73.82635,Entire home/apt,70,1,7,2022-06-17,0.59,5,315,7,,
38709,54158932,Cozy Townhouse (7min from Metro North),419471961,Jaret,Bronx,Wakefield,40.91389,-73.82415,Private room,85,1,31,2022-09-05,3.89,1,148,31,,
38710,49850309,Charming luxury 2br home | The penthouse effect,243905391,Hilrett,Bronx,Wakefield,40.9155,-73.82548,Entire home/apt,200,2,60,2022-09-05,3.86,1,164,36,,
38715,10512858,Grand Studio Room - 25 mins from NYC,39760852,Dan,Bronx,Wakefield,40.91255,-73.82828,Private room,44,2,148,2022-09-06,1.83,3,311,33,,
38717,42532598,"Newly renovated, your home away from home!",338765465,Salam,Bronx,Eastchester,40.90432,-73.81903,Entire home/apt,115,2,18,2022-09-01,0.67,2,154,4,,
38747,5947191,Luxurious House barge centrally located,29568244,Maureen,Bronx,Pelham Islands,40.89893,-73.77751,Entire home/apt,250,3,0,,,1,156,0,,
38751,34822061,Eastchester Bay Waterfront,262528929,Alfonso,Bronx,Throgs Neck,40.82704,-73.81291,Entire home/apt,225,30,25,2020-07-26,0.64,2,213,0,,
38756,35466975,"Your home away from home, it’s everything.  Studio",266842473,Rose,Bronx,Wakefield,40.91295,-73.82405,Entire home/apt,106,3,70,2022-09-04,1.81,1,155,14,,
38765,555707309259935853,Urban Luxe,39760852,Dan,Bronx,Wakefield,40.91348,-73.8289,Private room,54,2,25,2022-08-21,3.71,3,343,25,,
38776,44088750,The Hidden Gem,285601684,Paul,Bronx,Eastchester,40.90918,-73.81888,Entire home/apt,120,2,47,2022-08-27,1.81,4,359,29,,
38778,45378405,Victoria’s Place,285601684,Paul,Bronx,Eastchester,40.90782,-73.82016,Entire home/apt,145,2,82,2022-08-21,3.5,4,332,35,,
38780,48630666,Beautiful two bedroom apartment for relaxation/fun,392303634,Merlene,Bronx,Wakefield,40.9019,-73.82939,Entire home/apt,250,1,3,2021-07-18,0.18,1,365,0,,
38785,28911848,NYC Hideaway spacious Garden apartment,191085997,Christopher,Bronx,Pelham Bay Park,40.85592,-73.82846,Entire home/apt,195,2,17,2021-11-28,0.37,3,276,1,,
38786,38219448,Cozy home away from home . Come relax,285601684,Paul,Bronx,Eastchester,40.90933,-73.81877,Entire home/apt,121,2,168,2022-08-28,4.57,4,158,49,,
38808,31071117,Normi's place,21702094,Norma,Bronx,Pelham Bay Park,40.90066,-73.78551,Private room,84,2,74,2022-09-04,1.69,1,238,25,,
38813,27103548,Peacefull Place,202848712,Claudette,Bronx,Wakefield,40.91361,-73.82626,Entire home/apt,120,3,2,2021-05-15,0.12,1,45,0,,
38815,13859230,Madison's Upstairs Sanctuary,23876177,Madison,Bronx,Pelham Bay Park,40.89867,-73.78328,Private room,85,2,9,2021-10-03,0.12,1,249,2,,
38834,43946467,Modern & Quiet Serenity Getaway Enhanced Cleaning,351896009,Christopher,Bronx,Wakefield,40.90333,-73.82595,Entire home/apt,116,3,125,2022-08-28,4.95,1,159,50,,
